MSFT,IBM,SBUX,AAPL,GSPC,Date
35.599742,165.348303,34.474567,68.495256,1782.589966,2014-01-31
20.236,92.557438,6.606473,19.431999,932.679993,2009-07-15
20.875582,111.787654,10.951141,32.518963,1067.359985,2010-08-23
22.682582,105.822708,7.564,23.203828,1278.599976,2008-08-18
23.796686,87.726342,12.021765,16.145706,1503.349976,2007-06-29
31.074486,186.945486,30.002316,61.850881,1617.5,2013-05-06
46.963977,146.338519,60.575269,110.653341,2033.660034,2015-10-19
24.637413,84.870462,14.317079,13.281444,1495.920044,2007-05-02
46.048857,152.742421,56.730322,114.842576,2091.540039,2015-08-14
24.119682,90.82698,12.06758,17.24246,1531.849976,2007-07-09
38.226842,176.812715,37.446601,72.773086,1872.01001,2014-03-20
23.053782,166.015959,21.691395,53.580881,1257.599976,2011-12-30
19.388639,89.130343,6.464448,18.822103,905.840027,2009-07-14
26.010496,195.519279,27.553344,62.011986,1556.890015,2013-03-22
20.708403,107.924967,6.441541,20.272094,1249.01001,2008-08-04
44.855345,182.111925,36.980747,98.988204,1985.540039,2014-09-12
24.375044,111.64927,10.574022,26.547011,1105.23999,2010-02-24
25.236123,110.821086,9.932617,25.960929,1109.23999,2009-12-02
37.91405,182.110515,34.605021,81.414463,1883.680054,2014-05-01
27.56876,81.986001,9.06672,22.846623,1401.02002,2008-01-11
52.419998,126.099998,57.630001,98.120003,1926.819946,2016-02-17
21.842966,127.75936,14.462182,41.674018,1189.400024,2010-11-26
24.224655,94.502297,12.699822,17.729317,1497.48999,2007-08-08
52.580002,134.369995,60.040001,100.529999,1978.349976,2016-03-01
22.172212,146.422005,17.369123,45.584762,1332.410034,2011-04-01
44.618404,155.958927,56.168111,123.454532,2114.149902,2015-07-22
24.381509,176.559117,26.134605,69.019068,1461.02002,2013-01-09
22.698563,169.266208,20.460913,50.133181,1215.75,2011-12-15
32.191755,188.738708,31.785014,58.915563,1636.359985,2013-06-13
43.63551,183.083041,38.127359,99.806124,2003.369995,2014-08-29
22.492721,154.875171,17.183142,49.429355,1199.380005,2011-08-05
24.144047,130.298567,14.921963,42.674196,1257.640015,2010-12-31
40.081054,172.390484,37.472067,88.005088,1962.609985,2014-06-23
35.847734,175.39182,35.792255,73.078655,1877.170044,2014-03-10
21.623594,116.657974,12.098051,37.542336,1139.780029,2010-09-21
25.209399,112.340577,11.462827,29.720851,1165.829956,2010-03-18
24.69769,132.37611,14.954473,45.56624,1285.959961,2011-01-12
22.285337,149.452588,17.191934,46.702683,1335.25,2011-04-25
22.076493,148.151225,16.963455,43.322456,1319.680054,2011-04-15
26.767917,180.685406,20.8382,81.45617,1390.98999,2012-08-03
26.804543,85.595502,10.16169,22.826778,1407.219971,2007-11-26
22.343501,75.471777,13.689418,11.299612,1387.170044,2007-03-02
46.362381,153.291605,57.366182,116.031017,2102.439941,2015-08-17
25.066382,177.568962,25.641859,69.316715,1430.150024,2012-12-21
23.171209,129.748114,13.952531,41.8169,1213.400024,2010-11-09
27.446809,86.963752,11.041332,21.736638,1451.150024,2007-11-15
32.670699,160.909189,38.39363,70.92171,1744.660034,2013-10-21
26.264051,176.981039,20.482275,80.409685,1365.0,2012-08-02
21.196412,146.161585,16.323749,48.115631,1120.76001,2011-08-10
36.274267,175.231853,36.799459,73.861858,1868.199951,2014-03-12
15.114569,80.85248,5.392385,14.136092,815.940002,2009-03-27
32.43282,189.757556,32.329458,58.349327,1651.810059,2013-06-18
25.82635,184.677589,26.146385,61.754225,1530.939941,2013-02-19
21.281815,101.139471,7.12876,22.506615,1262.900024,2008-07-03
22.534966,91.75037,12.19128,15.485535,1411.27002,2007-08-16
22.285337,145.824802,17.121992,46.123217,1328.26001,2011-03-30
22.971309,79.432174,14.051354,12.196596,1447.800049,2007-04-12
27.910221,83.874692,9.304956,23.551774,1420.329956,2008-01-10
16.498474,90.312995,6.423215,17.529547,919.530029,2009-05-06
22.979356,80.137904,14.385801,12.526019,1443.76001,2007-04-05
29.502926,180.597103,32.599275,56.62224,1692.390015,2013-07-23
23.219221,87.018172,8.365756,16.600812,1331.290039,2008-02-08
27.032181,89.742232,9.369097,17.939673,1352.069946,2008-01-24
42.121618,143.867177,53.610651,108.632999,1940.51001,2015-08-26
40.115321,155.019183,46.952966,121.97884,2056.149902,2015-03-26
22.748376,104.353306,7.110435,22.828101,1266.839966,2008-08-25
34.197953,161.754592,34.376331,69.61587,1755.199951,2014-02-04
23.790284,81.858964,15.920592,12.832951,1414.849976,2007-01-10
20.767227,146.100878,16.43442,43.116072,1270.97998,2011-06-10
22.120002,147.045947,16.772278,43.978657,1314.52002,2011-04-14
21.248965,147.22901,16.584164,42.369906,1271.5,2011-06-17
21.283999,147.793076,17.477949,43.175606,1268.449951,2011-06-24
19.351747,79.330937,5.699343,14.683807,1005.75,2008-11-04
23.75018,83.092352,15.586146,11.105133,1446.98999,2007-02-05
23.774242,80.642129,16.099269,11.251984,1409.709961,2007-01-05
21.692377,125.072767,12.68538,39.995149,1173.810059,2010-10-14
45.500188,164.15807,52.006779,126.777013,2108.860107,2015-06-11
22.54639,144.648214,15.858358,47.066503,1321.819946,2011-03-08
25.244598,110.882067,9.996757,27.014025,1110.630005,2009-11-25
19.95914,91.556067,6.798895,18.503264,920.26001,2009-06-25
40.605099,149.040953,43.815267,116.277127,2021.25,2015-01-29
30.030417,95.848978,11.696482,24.854914,1509.650024,2007-11-02
22.444078,104.056029,7.224971,23.263364,1274.540039,2008-08-20
22.085939,78.136951,13.776466,11.889664,1406.599976,2007-03-12
15.881042,70.028961,4.288251,11.343271,871.630005,2008-12-22
45.882508,155.060872,39.465721,115.005801,2067.030029,2014-11-25
22.795263,97.104429,8.507781,17.186894,1367.680054,2008-02-28
30.243037,172.386746,34.740777,68.418713,1656.959961,2013-08-22
23.115947,166.801433,21.427384,53.359942,1265.329956,2011-12-23
29.364497,186.711234,25.108165,77.468692,1402.599976,2012-03-15
23.334567,129.748627,13.758296,42.106635,1221.060059,2010-11-04
46.352519,148.221441,60.148053,110.524589,2017.459961,2015-10-12
24.079307,90.518581,11.94388,18.221468,1552.5,2007-07-13
37.857177,180.924868,34.293615,73.113073,1871.890015,2014-04-21
22.415863,146.849849,17.20126,45.300319,1330.359985,2011-04-20
22.119787,126.028086,13.928094,39.755689,1178.589966,2010-11-17
21.730588,160.662054,19.447295,48.552216,1161.790039,2011-11-23
29.514741,172.079559,34.165789,68.337099,1642.800049,2013-08-21
16.162562,72.343614,4.476092,11.983595,890.349976,2009-01-09
46.958839,156.719236,38.206125,106.429266,2038.26001,2014-11-10
22.44991,171.044823,20.550487,51.322545,1244.579956,2011-12-01
23.999242,162.816809,18.760134,51.659905,1292.280029,2011-07-29
39.579932,154.932309,46.76531,122.165384,2067.889893,2015-03-31
26.227603,115.385996,10.560277,28.313195,1132.98999,2010-01-04
38.387975,177.142069,36.867579,74.216988,1857.439941,2014-03-24
23.170441,89.428089,8.329104,16.862762,1348.859985,2008-02-14
14.089146,79.787616,5.103753,13.184865,778.119995,2009-03-17
53.545549,137.060008,61.977459,117.174181,2090.110107,2015-11-27
28.488481,179.442182,23.140011,70.833925,1372.180054,2012-02-28
30.616525,176.882822,36.779805,63.582774,1709.910034,2013-09-20
43.472079,158.507175,53.057018,122.774258,2057.639893,2015-06-29
43.366571,181.283629,37.867656,98.657136,1988.400024,2014-08-22
16.106645,88.828207,6.162071,17.141913,909.23999,2009-05-11
25.057251,187.089122,26.833058,59.037931,1495.709961,2013-02-04
25.959024,89.062298,9.149186,18.398749,1338.599976,2008-01-23
22.862797,106.850449,7.467788,23.721116,1285.829956,2008-08-13
19.970122,103.162259,8.805576,22.005205,1007.369995,2009-08-20
25.226425,111.798036,11.710225,29.650733,1166.209961,2010-03-17
23.950705,80.517962,16.149666,11.086612,1416.599976,2007-01-03
25.312391,112.676668,10.221249,25.987388,1102.349976,2009-12-10
24.07139,160.873063,19.935074,55.861705,1225.380005,2011-10-18
22.822891,172.299783,20.838072,51.994623,1257.079956,2011-12-05
53.307258,136.604653,61.987425,117.392995,2088.870117,2015-11-25
19.489314,89.449747,6.436959,18.831364,901.049988,2009-07-13
27.194782,81.918845,9.098791,22.656112,1390.189941,2008-01-08
39.756511,173.77234,36.90068,89.3131,1956.97998,2014-06-18
30.02486,183.598938,29.089955,57.744137,1593.609985,2013-04-29
32.358648,192.675202,30.421491,60.776444,1630.73999,2013-05-31
23.129412,144.29168,15.378085,46.729143,1327.219971,2011-02-28
52.141652,141.886179,62.204651,117.932513,2075.149902,2015-10-23
22.920575,164.354705,21.215231,52.727555,1254.0,2011-12-22
45.421809,163.769029,51.243867,127.536161,2095.840088,2015-06-04
26.918362,84.865206,8.727691,21.2855,1333.25,2008-01-17
44.096549,154.111547,37.22575,102.34753,1961.630005,2014-10-27
37.307425,184.133645,34.167105,72.05458,1833.079956,2014-04-10
21.00455,121.837666,12.070304,38.259396,1159.969971,2010-10-06
32.887141,189.8965,31.852468,59.311523,1642.810059,2013-06-10
27.048443,85.159001,10.601511,20.342212,1439.180054,2007-11-12
21.090529,122.615508,12.056429,38.263363,1158.060059,2010-10-07
24.230309,111.027976,10.564859,27.694038,1118.790039,2010-03-03
45.0416,149.961202,39.475563,106.84,2028.26001,2015-01-12
31.055369,170.106132,33.900041,66.463932,1630.47998,2013-08-27
24.244533,174.273171,25.182602,68.016679,1402.430054,2012-12-28
41.121501,177.084993,37.627554,92.161665,1920.209961,2014-08-05
27.958999,86.401343,8.956765,23.652321,1416.25,2008-01-14
26.507689,190.974241,27.716609,52.633192,1541.609985,2013-04-18
27.370758,182.160682,21.710031,82.603098,1405.869995,2012-08-10
43.689714,145.544163,56.889286,115.288244,1995.310059,2015-09-16
23.132284,82.188678,15.123417,11.222879,1455.540039,2007-02-16
18.314754,91.789148,6.950083,19.016583,942.460022,2009-06-04
21.792491,103.491828,9.446982,24.62736,1062.97998,2009-09-28
21.756872,114.974549,11.961155,33.435793,1095.170044,2010-07-14
23.456195,157.167229,18.624428,48.278357,1316.140015,2011-07-15
22.629198,112.063246,12.22798,34.92018,1098.380005,2010-06-02
21.491752,114.763452,11.933552,33.312754,1095.339966,2010-07-13
15.806521,71.053904,4.141645,11.289028,842.619995,2009-01-14
44.634431,181.026566,38.058758,95.774931,2001.540039,2014-09-08
27.692912,185.795811,26.28622,74.78171,1369.099976,2012-05-04
14.622481,78.288267,4.192041,12.00344,845.710022,2009-01-27
22.222769,77.995806,13.959725,11.605222,1391.969971,2007-03-07
24.460183,111.001725,10.491556,26.515259,1108.01001,2010-02-22
23.939178,163.327984,19.766013,51.976101,1238.25,2011-10-21
20.8065,99.765556,7.967168,20.736462,954.070007,2009-07-22
20.839468,107.146583,6.606473,20.725877,1260.310059,2008-08-01
32.287876,162.873313,39.089414,70.719019,1754.670044,2013-10-22
28.622565,187.690111,27.142556,77.259659,1397.910034,2012-04-30
22.535132,100.284936,7.211226,22.152056,1280.0,2008-06-30
21.056271,146.09193,16.331472,43.20868,1271.829956,2011-06-13
25.212489,187.942915,26.053277,68.606634,1494.810059,2013-01-23
17.173753,90.278464,6.134582,16.755601,909.710022,2009-05-18
32.024862,177.012582,31.563382,53.587002,1606.280029,2013-06-28
21.476695,152.654743,16.518651,44.470808,1328.97998,2011-05-17
49.05777,126.980003,54.139999,95.010002,1853.439941,2016-02-08
44.833949,163.914916,54.83054,125.031972,2107.399902,2015-07-15
34.724801,174.669506,37.300587,74.020309,1831.369995,2014-01-03
23.815459,99.708152,8.031309,17.631418,1329.51001,2008-03-20
20.557461,119.548352,11.880694,36.863645,1137.030029,2010-10-04
28.240432,189.271991,23.463222,93.260321,1459.319946,2012-09-18
20.248539,101.202224,8.5032,21.868938,998.039978,2009-09-01
24.740944,131.337332,15.223838,44.468162,1271.5,2011-01-07
39.912479,138.238027,50.759233,102.74033,1867.609985,2015-08-25
22.907925,163.076199,19.362146,52.457667,1218.280029,2011-11-01
24.087382,88.309793,12.117976,15.949903,1505.709961,2007-06-28
23.740162,95.452925,12.360794,18.710973,1473.910034,2007-07-30
21.380347,151.186393,16.453138,44.095079,1329.469971,2011-05-16
22.0562,110.189804,12.030161,33.863118,1064.880005,2010-06-04
25.909216,198.948796,27.697401,58.063655,1563.22998,2013-03-14
46.757135,155.358046,38.11756,106.605296,2031.920044,2014-11-07
24.541239,109.331392,10.496137,26.162022,1091.76001,2010-01-22
22.995454,80.220937,14.266683,12.389752,1444.609985,2007-04-09
21.821345,123.455217,13.175592,40.677811,1183.079956,2010-10-22
26.819117,174.087435,22.84668,61.382518,1344.329956,2012-02-06
44.912973,180.883761,37.789257,95.414653,1988.439941,2014-09-09
21.152617,150.407455,16.981923,43.948229,1316.280029,2011-05-24
26.055393,173.283886,22.464573,55.619599,1314.650024,2012-01-24
28.372273,178.309225,22.974421,71.763985,1365.680054,2012-02-29
26.093868,174.521048,24.230243,71.775289,1377.51001,2012-11-08
17.682216,74.532009,5.076264,12.806492,899.219971,2008-10-10
16.295042,63.956196,3.587287,10.925208,800.030029,2008-11-21
55.511433,139.010075,61.54886,118.387598,2091.689941,2015-12-04
16.498474,90.899997,6.514844,17.557329,903.799988,2009-05-05
26.120984,194.4222,27.327654,60.692294,1562.849976,2013-03-27
23.780523,157.114269,19.291705,54.698802,1202.089966,2011-09-20
25.830907,112.673092,11.372298,31.988446,1194.369995,2010-04-09
19.573212,93.412051,6.666032,18.120921,946.210022,2009-06-12
47.206692,157.256042,40.006953,112.942346,2071.919922,2014-12-04
24.21658,90.060157,12.06758,17.562621,1525.400024,2007-07-05
24.691985,176.80698,26.000653,67.549523,1472.630005,2013-01-16
22.55277,78.9008,14.394964,12.372553,1436.109985,2007-03-23
37.87607,174.993283,34.29771,83.70041,1872.829956,2014-05-20
40.329232,171.983507,38.062985,89.119323,1960.959961,2014-06-27
26.102569,190.40266,27.135577,57.881073,1539.790039,2013-03-05
24.826277,112.226815,11.105472,31.218469,1178.099976,2010-04-01
32.343897,173.820271,37.707513,68.167056,1721.540039,2013-10-16
15.144122,64.887186,3.651428,11.416035,806.580017,2008-11-19
26.383971,170.205179,22.700298,55.605048,1315.380005,2012-01-20
22.346249,144.781911,17.047386,46.567739,1304.280029,2011-03-11
26.33275,194.809402,27.903883,57.421934,1559.97998,2013-04-04
27.95087,84.890388,8.297034,23.820339,1411.630005,2008-01-04
23.623262,82.271704,14.843949,11.801023,1457.630005,2007-02-21
27.841913,183.266687,22.891529,88.37615,1418.130005,2012-08-20
23.261065,81.14254,15.004299,11.783825,1451.189941,2007-02-23
23.512292,145.646521,15.653193,48.041542,1336.319946,2011-02-16
44.726178,161.142955,51.065524,125.623511,2080.149902,2015-06-09
23.807298,100.323267,8.196241,18.459606,1349.880005,2008-03-24
31.064708,173.997137,37.364454,65.669508,1691.75,2013-09-27
25.405519,174.81174,21.424185,81.494991,1413.109985,2012-10-23
27.823798,183.678006,24.215952,88.055936,1429.079956,2012-09-10
24.544259,80.666962,15.522005,11.295643,1422.180054,2007-01-26
24.215398,82.090741,15.700682,11.212295,1448.390015,2007-02-02
17.156974,90.373422,6.281189,17.869553,906.830017,2009-05-28
22.680803,167.686222,19.815025,49.930765,1216.130005,2011-11-17
20.986198,147.587139,16.626279,43.855618,1289.0,2011-06-09
25.200258,183.589724,25.584561,60.274775,1496.939941,2013-02-26
46.958583,167.93504,49.827032,126.357667,2114.48999,2015-05-04
25.033538,82.231462,16.447462,12.518082,1430.72998,2007-01-12
51.420805,120.845625,57.522018,98.903329,1877.079956,2016-01-25
31.830154,180.597103,32.902814,56.089792,1640.459961,2013-07-08
23.374734,103.516827,7.421974,23.158847,1390.939941,2008-04-29
26.28214,114.53698,11.560916,32.931736,1211.670044,2010-04-15
45.592538,154.39946,40.89753,109.157721,2035.329956,2014-12-11
28.425907,188.578345,27.402768,77.524255,1402.310059,2012-05-02
21.029994,147.506562,16.72455,44.722174,1286.170044,2011-06-06
23.056433,98.730701,7.935098,19.630448,1334.430054,2008-04-15
16.104602,68.824661,4.109575,12.568354,873.590027,2008-12-11
24.169999,144.983355,14.954473,45.553009,1304.030029,2011-02-02
45.930836,151.149839,39.377155,110.164999,2061.22998,2014-12-18
43.232098,183.739971,38.11756,98.238437,2000.02002,2014-08-26
23.650958,128.57618,15.135598,42.409597,1240.400024,2010-12-10
31.051321,182.792287,31.423657,56.331692,1588.189941,2013-06-20
19.680718,77.105591,4.787631,12.885871,940.549988,2008-10-17
24.89487,90.010143,13.263343,14.555478,1522.75,2007-05-18
50.854868,119.736947,57.442281,92.915814,1882.949951,2016-01-27
24.664514,111.841785,10.656489,26.847328,1106.75,2010-02-18
21.950621,99.342036,6.812639,15.037044,1166.359985,2008-09-30
25.236123,111.108572,9.863895,26.527166,1094.900024,2009-11-19
24.612249,87.667997,13.107573,15.031752,1515.72998,2007-05-25
25.922099,94.360095,11.989695,24.181515,1514.400024,2007-10-25
15.698143,84.828547,5.676436,14.535633,832.859985,2009-03-26
32.312286,193.25872,30.9563,59.415582,1669.160034,2013-05-21
28.711953,180.022255,27.705563,75.635032,1366.939941,2012-04-23
30.840615,178.884174,36.514053,63.241331,1687.98999,2013-09-13
24.121073,104.636629,8.746018,26.11175,1063.410034,2009-10-27
23.86389,97.362959,12.15921,20.892574,1539.589966,2007-10-03
15.314653,83.205487,5.090008,13.907215,797.869995,2009-03-31
19.464146,87.749147,6.139163,18.33789,898.719971,2009-07-06
46.33558,167.075915,48.955132,123.510453,2089.459961,2015-05-05
24.402302,88.851572,12.030928,16.391781,1522.189941,2007-06-21
24.998509,110.664275,9.978432,27.048423,1093.47998,2009-11-13
28.942725,90.741135,9.378259,26.20568,1468.359985,2007-12-31
31.484881,165.50766,38.195528,72.356847,1752.069946,2013-10-24
31.410182,180.01983,36.890935,64.24797,1722.339966,2013-09-19
22.444078,103.393523,7.12876,22.428559,1282.829956,2008-08-29
23.655457,81.781847,15.123417,11.842036,1456.380005,2007-02-22
44.683975,148.628768,39.94299,105.373089,2025.900024,2015-01-07
25.872388,196.561045,27.337258,61.180972,1552.099976,2013-03-18
18.927203,86.911796,5.974231,18.153996,879.559998,2009-07-08
21.05848,103.222968,9.043813,24.461987,1025.209961,2009-10-02
25.981851,113.992138,10.665652,28.04463,1144.97998,2010-01-08
28.633788,87.878722,8.846809,25.777034,1447.160034,2008-01-02
19.581602,90.15761,6.487355,17.729317,895.099976,2009-06-23
26.236076,113.992138,10.807677,28.362145,1136.52002,2010-01-05
38.296065,175.987082,35.152344,85.004268,1900.530029,2014-05-23
16.615189,87.542239,6.184978,16.391781,855.159973,2009-04-28
31.46855,177.373812,32.180099,56.554672,1614.079956,2013-07-02
22.041685,140.548001,16.46453,44.88887,1298.380005,2011-03-21
23.573102,128.096742,14.856943,42.556449,1240.459961,2010-12-13
43.295227,141.641007,56.750193,112.307247,1942.73999,2015-09-22
23.276796,101.705176,7.435718,23.013319,1385.589966,2008-04-30
33.990981,174.070555,36.922492,74.423944,1826.77002,2014-01-06
41.648983,153.020998,45.348032,124.158437,2088.47998,2015-02-12
15.106233,78.585348,4.421114,12.485006,788.419983,2009-02-18
23.701441,164.428402,18.638468,51.186277,1325.839966,2011-07-20
35.582336,172.418276,34.327675,71.859123,1845.119995,2014-02-25
24.375044,110.88797,10.500719,27.876611,1122.969971,2010-03-04
21.958912,124.683846,12.736252,41.63962,1176.189941,2010-10-15
25.652116,112.113052,11.974956,34.222967,1173.599976,2010-05-04
24.692998,88.0014,13.235853,14.935173,1522.280029,2007-05-23
16.096322,71.882398,4.334066,11.291674,903.25,2008-12-31
22.977479,105.082164,7.765584,23.968513,1375.930054,2008-05-23
25.515771,113.190653,10.464067,26.060152,1114.109985,2009-12-14
40.081054,177.974665,38.429257,92.985228,1977.650024,2014-07-07
24.121867,165.825137,18.867763,49.856677,1326.72998,2011-07-19
23.547098,146.930067,15.853696,46.378553,1343.01001,2011-02-18
23.621869,168.444631,20.770985,52.883668,1261.119995,2011-11-07
19.975918,101.742395,8.077123,21.536868,986.75,2009-07-30
44.838624,150.450076,39.962672,106.321692,2022.550049,2015-01-20
24.500219,178.514551,26.316393,69.446185,1472.050049,2013-01-11
22.133743,109.704325,6.844709,21.722087,1289.189941,2008-08-06
22.093896,141.742419,16.655707,45.699859,1281.869995,2011-03-15
23.54442,91.357707,8.636062,17.119422,1367.209961,2008-02-13
24.074572,96.76908,12.150047,20.670313,1542.839966,2007-10-04
51.68888,120.984209,59.096874,93.582196,1893.359985,2016-01-28
16.154282,74.982836,4.576884,12.040484,906.650024,2009-01-07
37.222119,173.810957,36.935702,73.125459,1860.77002,2014-03-19
22.772688,107.755756,8.214568,24.620745,1385.670044,2008-06-02
29.632731,182.106869,32.093373,59.530451,1685.939941,2013-07-24
55.551149,136.218597,59.99394,106.243496,2056.5,2015-12-28
22.432038,78.261493,14.367476,12.29185,1420.859985,2007-03-30
24.797971,98.436873,12.809777,18.159288,1518.089966,2007-07-25
31.857969,177.17004,31.915102,55.301924,1614.959961,2013-07-01
24.539575,85.95098,12.72273,15.545071,1515.670044,2007-06-13
37.677087,185.394588,33.519963,71.294775,1842.97998,2014-04-15
35.275762,168.446022,39.234366,71.226314,1770.609985,2013-11-08
33.072575,177.901772,33.591802,57.638493,1680.189941,2013-07-12
45.676546,167.785922,55.177317,127.79249,2126.639893,2015-07-17
23.473711,159.41453,18.067568,51.452197,1254.050049,2011-08-02
20.774548,97.779203,7.344089,17.739902,1206.51001,2008-09-18
26.147081,176.84452,25.89233,74.390105,1317.819946,2012-05-25
23.151468,168.489757,20.281761,50.904483,1236.910034,2011-11-16
23.988334,143.829168,14.643308,44.891516,1286.119995,2011-01-31
23.464512,97.972334,8.237475,20.220498,1365.540039,2008-04-08
22.246915,78.261493,14.330824,12.335509,1417.22998,2007-03-28
19.866852,92.367522,6.551496,17.937027,910.710022,2009-06-17
22.46875,104.098493,7.307437,22.957754,1266.689941,2008-08-19
23.733843,102.825872,7.486115,24.439496,1407.48999,2008-05-05
24.495938,99.219883,12.16379,22.066062,1562.469971,2007-10-10
26.641943,89.507189,10.234994,23.788588,1462.790039,2007-12-04
34.705984,176.653532,36.495924,75.835994,1845.890015,2014-01-16
22.746294,96.009016,7.834306,16.173487,1293.369995,2008-03-07
21.441659,149.470775,15.990324,46.729143,1119.459961,2011-08-08
28.11347,86.812657,10.583185,22.338597,1439.699951,2007-11-20
29.069513,187.780739,26.617399,81.294766,1412.52002,2012-03-27
27.352824,181.34718,22.915349,83.816167,1405.530029,2012-08-15
42.373694,156.563686,45.925807,126.377307,2099.679932,2015-02-18
31.598359,189.590841,30.619033,58.729073,1650.469971,2013-05-16
